"X.1","Str","StrNo","ZIP","X","price","size","rooms","Isfloor_0","Isfloor_1","Isfloor_2","Isfloor_3","Isfloor_4","Isfloor_5","Isfloor_6","Isfloor_7_10","Isfloor_11_15","Isfloor_16_20","free_sofort","free_vermietet","Condition_Erstbezug","Condition_ErstbezugnachSanierung","Condition_Renovierungsbedürftig","Condition_Gepflegt","Condition_Modernisiert","Condition_NachVereinbarung","Condition_Neuwertig","Condition_Saniert","Condition_Vollständigrenoviert","renovation_2016","renovation_2013_2105","renovation_2010_2012","renovation_200x","renovation_199x","renovation_1945_1989","renovation_before1945","Type_Dachgeschoss","Type_Erdgeschosswohnung","Type_Etagenwohnung","Type_Hochparterre","Type_Loft","Type_Maisonette","Type_Penthouse","Type_Sonstige","Type_Souterrain","Type_Terrassenwohnung","year_after2017","year2016","year2010_2015","year200x","year199x","year197x_198x","year1945_195x_196x","year190x_1944","year_before1900","HeatingType_Blockheizkraftwerke","HeatingType_ElektroHeizung","HeatingType_Etagenheizung","HeatingType_Fernwärme","HeatingType_Fußbodenheizung","HeatingType_GasHeizung","HeatingType_HolzPelletheizung","HeatingType_Nachtspeicheröfen","HeatingType_Ofenheizung","HeatingType_ÖlHeizung","HeatingType_Wärmepumpe","HeatingType_Zentralheizung","elevator","kitchen","steps","garden","balcony","basement","toilette","parking_Außenstellplatz","parking_Carport","parking_Duplex","parking_Garage","parking_Parkhaus","parking_Tiefgarage","ID","busMin","busRad500","busRad1000","busRad5000","docMin","docRad500","docRad1000","smMin","smRad500","smRad1000","smRad5000","foodMin","foodRad500","foodRad1000","parkMin","parkRad500","parkRad1000","parkRad5000","schoolMin","schoolRad500","schoolRad1000","trainMin","trainRad500","trainRad1000","trainRad5000","airMin","airRad10000","airRad25000","uniMin","uniRad1000","uniRad10000","uniRad25000","collegeMin","collegeRad1000","collegeRad10000","collegeRad25000","artSchoolMin","artSchoolRad1000","artSchoolRad10000","artSchoolRad25000","musicSchoolMin","musicSchoolRad1000","musicSchoolRad10000","musicSchoolRad25000","Ort","Einwohner","Einwohner..","Haushalte","Haushalte..","Haushaltsgröße.ø","Singlehaushalte","Singlehaushalte..","Singlehaushalte.Index","Mehrpersonenhaushalte.ohne.Kinder","Mehrpersonenhaushalte.ohne.Kinder..","Mehrpersonenhaushalte.ohne.Kinder.Index","Mehrpersonenhaushalte.mit.Kindern","Mehrpersonenhaushalte.mit.Kindern..","Mehrpersonenhaushalte.mit.Kindern.Index","Ausländerhaushalte","Ausländerhaushalte..","Ausländerhaushalte.Index","Haushaltsvorstand.bis.unter.30.Jahre","Haushaltsvorstand.bis.unter.30.Jahre..","Haushaltsvorstand.bis.unter.30.Jahre.Index","Haushaltsvorstand.30.bis.unter.40.Jahre","Haushaltsvorstand.30.bis.unter.40.Jahre..","Haushaltsvorstand.30.bis.unter.40.Jahre.Index","Haushaltsvorstand.40.bis.unter.50.Jahre","Haushaltsvorstand.40.bis.unter.50.Jahre..","Haushaltsvorstand.40.bis.unter.50.Jahre.Index","Haushaltsvorstand.50.bis.unter.60.Jahre","Haushaltsvorstand.50.bis.unter.60.Jahre..","Haushaltsvorstand.50.bis.unter.60.Jahre.Index","Haushaltsvorstand.60.Jahre.und.älter","Haushaltsvorstand.60.Jahre.und.älter..","Haushaltsvorstand.60.Jahre.und.älter.Index","Haushaltsvorstand.Alter.ø","Haushaltseinkommen.bis.unter.1100..","Haushaltseinkommen.bis.unter.1100....","Haushaltseinkommen.bis.unter.1100...Index","Haushaltseinkommen.1100.bis.unter.1500..","Haushaltseinkommen.1100.bis.unter.1500....","Haushaltseinkommen.1100.bis.unter.1500...Index","Haushaltseinkommen.1500.bis.unter.2000..","Haushaltseinkommen.1500.bis.unter.2000....","Haushaltseinkommen.1500.bis.unter.2000...Index","Haushaltseinkommen.2000.bis.unter.2600..","Haushaltseinkommen.2000.bis.unter.2600....","Haushaltseinkommen.2000.bis.unter.2600...Index","Haushaltseinkommen.2600.bis.unter.4000..","Haushaltseinkommen.2600.bis.unter.4000....","Haushaltseinkommen.2600.bis.unter.4000...Index","Haushaltseinkommen.4000.bis.unter.7500..","Haushaltseinkommen.4000.bis.unter.7500....","Haushaltseinkommen.4000.bis.unter.7500...Index","Haushaltseinkommen.7500...und.mehr","Haushaltseinkommen.7500...und.mehr..","Haushaltseinkommen.7500...und.mehr.Index","Wohngebäude","Wohn..und.Gewerbegebäude","Gewerbegebäude","X1.2.Familienhäuser","X1.2.Familienhäuser..","X1.2.Familienhäuser.pro.Wohngebäude.Index","X3.6.Familienhäuser","X3.6.Familienhäuser..","X3.6.Familienhäuser.pro.Wohngebäude.Index","X7.19.Familienhäuser","X7.19.Familienhäuser..","X7.19.Familienhäuser.pro.Wohngebäude.Index","X20.und.mehr.Familienhäuser","X20.und.mehr.Familienhäuser..","X20.und.mehr.Familienhäuser.pro.Wohngebäude.Index","AddressIncomplete","lng","lat","lineID"
2983,"Tunnelstr. ","47",10245,2941,559500,84.26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,90852786,0.194458618110651,2,11,20,0.848109856563238,0,1,0.709683053944206,0,2,20,0.425610957518439,1,20,0.0974096940209624,2,7,20,0.245084154310823,2,6,1.0156580073189,0,0,17,13.8486989245126,0,3,5.05207703043409,0,0,0,1.48175013737367,0,0,10,5.05207703043409,0,0,0,6.45497656989079,0,0,0,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4794971,52.4920763,214
2984,"Lehmbruckstr. ","19",10245,2832,175000,50,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90687493,0.166337079876136,5,16,20,0.0916330635372923,13,20,0.320711740305671,1,20,20,0.0156203248861473,20,20,0.577828437827564,0,9,20,0.141283074307706,7,20,0.396078454941162,2,2,18,12.3111991576902,0,3,5.07948371092218,0,0,0,0.170986934721023,1,3,15,5.07948371092218,0,0,0,4.37434311041196,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.45274,52.50242,215
2987,"Lehmbruckstr. ","19",10245,2945,159000,49,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,88846926,0.166337079876136,5,16,20,0.0916330635372923,13,20,0.320711740305671,1,20,20,0.0156203248861473,20,20,0.577828437827564,0,9,20,0.141283074307706,7,20,0.396078454941162,2,2,18,12.3111991576902,0,3,5.07948371092218,0,0,0,0.170986934721023,1,3,15,5.07948371092218,0,0,0,4.37434311041196,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.45274,52.50242,216
2988,"Lehmbruckstr. ","19",10245,2840,119000,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90241498,0.166337079876136,5,16,20,0.0916330635372923,13,20,0.320711740305671,1,20,20,0.0156203248861473,20,20,0.577828437827564,0,9,20,0.141283074307706,7,20,0.396078454941162,2,2,18,12.3111991576902,0,3,5.07948371092218,0,0,0,0.170986934721023,1,3,15,5.07948371092218,0,0,0,4.37434311041196,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.45274,52.50242,217
2991,"Stralauer Allee ","13",10245,2927,799000,97.73,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90800165,0.159489627588145,7,16,20,0.311029353306059,20,20,0.354057691480819,2,19,20,0.0363086530132409,20,20,0.301619310582357,1,8,20,0.209557594198833,7,20,0.330046310636322,1,2,16,12.0227428140364,0,3,4.73393337337214,0,0,1,0.390001772931204,1,2,16,4.73393337337214,0,0,1,4.05408412185507,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4475889,52.502065,218
2992,"Friedrich-Junge-Str. ","20",10245,2869,145000,48.11,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,89940918,0.0883726994428199,5,18,20,0.323964402231819,1,10,0.646307761906927,0,5,20,0.323964402231819,1,20,0.484648703370534,1,8,20,0.114838761612021,3,15,0.779621954922044,0,4,17,13.8994322606882,0,3,5.5715940353445,0,0,0,0.992439751470998,0,1,11,5.5715940353445,0,0,0,5.92966371536035,0,0,0,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.47292,52.49511,219
2996,"Corinthstr. ","48",10245,2834,228000,72.57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,90378524,0.142300188766232,4,18,20,0.143350189297762,3,20,0.198968136063574,2,11,20,0.123916028725351,11,20,0.160334709493501,1,4,20,0.198005529167031,4,20,0.597370708363727,0,2,16,13.0516951818603,0,3,5.77528979082121,0,0,0,0.516020014825274,0,2,13,5.77528979082121,0,0,0,5.10933572525522,0,0,0,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4627386,52.4995026,220
2998,"Lehmbruckstr. ","19",10245,2865,159000,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,89280017,0.166337079876136,5,16,20,0.0916330635372923,13,20,0.320711740305671,1,20,20,0.0156203248861473,20,20,0.577828437827564,0,9,20,0.141283074307706,7,20,0.396078454941162,2,2,18,12.3111991576902,0,3,5.07948371092218,0,0,0,0.170986934721023,1,3,15,5.07948371092218,0,0,0,4.37434311041196,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.45274,52.50242,221
3001,"Lehmbruckstr. ","19",10245,2847,119000,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,88846898,0.166337079876136,5,16,20,0.0916330635372923,13,20,0.320711740305671,1,20,20,0.0156203248861473,20,20,0.577828437827564,0,9,20,0.141283074307706,7,20,0.396078454941162,2,2,18,12.3111991576902,0,3,5.07948371092218,0,0,0,0.170986934721023,1,3,15,5.07948371092218,0,0,0,4.37434311041196,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.45274,52.50242,222
3004,"Lehmbruckstr. ","19",10245,2892,119000,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,89280020,0.166337079876136,5,16,20,0.0916330635372923,13,20,0.320711740305671,1,20,20,0.0156203248861473,20,20,0.577828437827564,0,9,20,0.141283074307706,7,20,0.396078454941162,2,2,18,12.3111991576902,0,3,5.07948371092218,0,0,0,0.170986934721023,1,3,15,5.07948371092218,0,0,0,4.37434311041196,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.45274,52.50242,223
3005,"Lehmbruckstr. ","0",10245,2938,159000,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90737243,0.326075123223662,5,19,20,0.0275505556873028,17,20,0.245037826068918,5,20,20,0.0146027512738205,20,20,0.573794214322824,0,11,20,0.14263002074654,8,20,0.352742238926884,2,2,18,12.2832588562057,0,3,5.1298470403066,0,0,0,0.0770655520033185,1,2,15,5.1298470403066,0,0,0,4.38361078740088,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4533322,52.5040216,224
3007,"Stralauer Allee ","5",10245,2960,325000,59,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,90875452,0.159489627588145,7,16,20,0.311029353306059,20,20,0.354057691480819,2,19,20,0.0363086530132409,20,20,0.301619310582357,1,8,20,0.209557594198833,7,20,0.330046310636322,1,2,16,12.0227428140364,0,3,4.73393337337214,0,0,1,0.390001772931204,1,2,16,4.73393337337214,0,0,1,4.05408412185507,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4475889,52.502065,225
3010,"Neue Bahnhofstr. ","28",10245,2888,229000,59.29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90937117,0.062558838975135,4,15,20,0.0465879208459337,12,20,0.101694089152499,7,20,20,0.0161733225945774,20,20,0.219145116516318,2,7,20,0.102680430609482,9,20,0.303090413870815,1,3,18,13.1582010385953,0,3,6.14592857854695,0,0,0,0.496411692202515,1,1,13,6.14592857854695,0,0,0,5.38904143039913,0,0,0,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4694121,52.505889,226
3011,"Friedrich-Junge-Str. ","12",10245,2848,251500,78.18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,90210501,0.116729730331398,5,18,20,0.316313009209836,1,10,0.649437775414243,0,4,20,0.316313009209836,1,20,0.476542823814694,1,8,20,0.136550335591562,3,15,0.771436766012789,0,4,17,13.8995945730195,0,3,5.55849430281771,0,0,0,0.981306909362313,0,1,11,5.55849430281771,0,0,0,5.92599516049109,0,0,0,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.47272,52.49488,227
3012,"Boxhagener Str. ","103",10245,2954,624500,138.27,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,91388485,0.15747397374388,5,12,20,0.0161948347256904,20,20,4.50039514563383e-05,17,20,20,4.50039514563383e-05,20,20,0.201013599461102,3,11,20,0.15420847355503,14,20,0.952866757458994,0,1,20,12.2709318300425,0,3,5.24153059089186,0,0,0,1.02025215435409,0,0,14,5.24153059089186,0,0,0,4.67242124110929,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4598559,52.5125894,228
3015,"Lehmbruckstr. ","0",10245,2849,239000,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90719093,0.326075123223662,5,19,20,0.0275505556873028,17,20,0.245037826068918,5,20,20,0.0146027512738205,20,20,0.573794214322824,0,11,20,0.14263002074654,8,20,0.352742238926884,2,2,18,12.2832588562057,0,3,5.1298470403066,0,0,0,0.0770655520033185,1,2,15,5.1298470403066,0,0,0,4.38361078740088,0,0,1,"Berlin-10245",28976,0.354439537,15841,0.398156421,1.829177451,9158,57.81200682,144.85297,4080,25.75594975,82.60534802,2603,16.43204343,56.83927812,1782,11.24928982,136.066439,4772,30.12436084,259.0434139,4716,29.7708478,202.6076843,3739,23.60330787,113.4155794,1259,7.947730573,44.78280892,1355,8.55375292,24.35685861,42.52589945,5709,36.03939145,253.9048052,3146,19.85985733,168.8872905,2923,18.45211792,126.7592998,1730,10.92102771,75.78358357,1339,8.452749195,36.97600167,954,6.022347074,32.11142676,40,0.252509311,7.28857028,1317,16,49,90,6.833712984,8.232546486,336,25.51252847,230.6982094,589,44.72285497,816.2051802,302,22.93090357,5058.573467,0,13.4533322,52.5040216,229
